TicketSymbol,Name,Title,ShortDescription,Image/Media,Market,Brand,Description,Category,Condition,CountryOfManufacture,DataType,listingType,ProductsCategory,Shoe,Traits,URLKey,Year,Tags
YGO-2YTRoRBB20,Booster Box,2020 Yu-Gi-Oh! TCG Rage of Ra Booster Box,2020-Yu-Gi-Oh-TCG-Rage-of-Ra-Booster-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Yu-Gi-Oh-TCG-Rage-of-Ra-Booster-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933892', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Yu-Gi-Oh-TCG-Rage-of-Ra-Booster-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933892', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Yu-Gi-Oh-TCG-Rage-of-Ra-Booster-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933892', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '3cd90cfa-704f-4f92-a095-decc02faa57c', 'lowestAsk': 65, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 4, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 45, 'highestBidSize': '', 'numberOfBids': 2, 'hasBids': 1, 'annualHigh': 82, 'annualLow': 47, 'deadstockRangeLow': 45, 'deadstockRangeHigh': 65, 'volatility': 0.185182, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 56, 'lastSale': 55, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 1, 'changePercentage': 0.018519, 'absChangePercentage': 0.018519, 'totalDollars': 451, 'lastLowestAskTime': 1607977835, 'lastHighestBidTime': 1608294591, 'lastSaleDate': '2020-11-29T09:12:12+00:00', 'createdAt': '2020-10-12T14:40:38+00:00', 'updatedAt': 1608414258, 'deadstockSoldRank': 31, 'pricePremiumRank': 63, 'averageDeadstockPriceRank': 5, 'featured': 0}",Yu-Gi-Oh! TCG,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Yu-Gi-Oh! TCG Booster Box,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-yu-gi-oh-tcg-rage-of-ra-booster-box,0,"['collectibles', 'yu-gi-oh! tcg', 'trading cards', 'sealed boxes', 'yu-gi-oh-tcg']"
PN-2PPNHB20,NASCAR Hobby Box,2020 Panini Prizm NASCAR Hobby Box,2020-Panini-Prizm-NASCAR-Hobby-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-NASCAR-Hobby-Box.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932080', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-NASCAR-Hobby-Box.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932080', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-NASCAR-Hobby-Box.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932080', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '406bef48-f9ec-4784-880d-4c093eb0cba9', 'lowestAsk': 118, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 2, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 89, 'highestBidSize': '', 'numberOfBids': 2, 'hasBids': 1, 'annualHigh': 100, 'annualLow': 90, 'deadstockRangeLow': 86, 'deadstockRangeHigh': 94, 'volatility': 0.044165, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 93, 'lastSale': 90, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': -2, 'changePercentage': -0.021739, 'absChangePercentage': 0.021739, 'totalDollars': 747, 'lastLowestAskTime': 1607291856, 'lastHighestBidTime': 1607553174, 'lastSaleDate': '2020-11-12T16:37:04+00:00', 'createdAt': '2020-10-06T21:52:17+00:00', 'updatedAt': 1607583972, 'deadstockSoldRank': 11, 'pricePremiumRank': 95, 'averageDeadstockPriceRank': 60, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini NASCAR Hobby Box,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-prizm-nascar-hobby-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2020', 'nascar']"
PTCG-2PTCEETB19,Elite Trainer Box,2019 Pokemon TCG Cosmic Eclipse Elite Trainer Box,2019-Pokemon-TCG-Cosmic-Eclipse-Elite-Trainer-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2019-Pokemon-TCG-Cosmic-Eclipse-Elite-Trainer-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932882', 'smallImageUrl': 'https://stockx.imgix.net/images/2019-Pokemon-TCG-Cosmic-Eclipse-Elite-Trainer-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932882', 'thumbUrl': 'https://stockx.imgix.net/images/2019-Pokemon-TCG-Cosmic-Eclipse-Elite-Trainer-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932882', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '4188681c-28bc-4287-b09f-37366809c1ef', 'lowestAsk': 90, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 11, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 81, 'highestBidSize': '', 'numberOfBids': 12, 'hasBids': 1, 'annualHigh': 112, 'annualLow': 68, 'deadstockRangeLow': 69, 'deadstockRangeHigh': 101, 'volatility': 0.186179, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 90, 'lastSale': 85, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 17, 'changePercentage': 0.25, 'absChangePercentage': 0.25, 'totalDollars': 717, 'lastLowestAskTime': 1608685879, 'lastHighestBidTime': 1608537287, 'lastSaleDate': '2020-12-17T22:20:24+00:00', 'createdAt': '2020-10-06T21:52:37+00:00', 'updatedAt': 1608685879, 'deadstockSoldRank': 99, 'pricePremiumRank': 33, 'averageDeadstockPriceRank': 6, 'featured': 0}",Pokemon TCG,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Pokemon TCG Elite Trainer Box,"[{'name': 'Year', 'value': '2019', 'filterable': False, 'visible': True, 'highlight': False}]",2019-pokemon-tcg-cosmic-eclipse-elite-trainer-box,0,"['collectibles', 'pokemon tcg', 'trading cards', 'sealed boxes', 'pokemon']"
PN-2PDOFHB18,Football Hobby Box,2018 Panini Donruss Optic Football Hobby Box,2018-Panini-Donruss-Optic-Football-Hobby-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2018-Panini-Donruss-Optic-Football-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933969', 'smallImageUrl': 'https://stockx.imgix.net/images/2018-Panini-Donruss-Optic-Football-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933969', 'thumbUrl': 'https://stockx.imgix.net/images/2018-Panini-Donruss-Optic-Football-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933969', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '471ee4ea-a7e4-42ee-a329-4669bd4015bc', 'lowestAsk': 735, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 2, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 525, 'highestBidSize': '', 'numberOfBids': 3, 'hasBids': 1, 'annualHigh': 750, 'annualLow': 280, 'deadstockRangeLow': 555, 'deadstockRangeHigh': 945, 'volatility': 0.259921, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 476, 'lastSale': 750, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 25, 'changePercentage': 0.034483, 'absChangePercentage': 0.034483, 'totalDollars': 3811, 'lastLowestAskTime': 1607977508, 'lastHighestBidTime': 1606539817, 'lastSaleDate': '2020-08-25T23:48:36+00:00', 'createdAt': '2020-02-24T19:27:00+00:00', 'updatedAt': 1607977508, 'deadstockSoldRank': 11, 'pricePremiumRank': 58, 'averageDeadstockPriceRank': 71, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football Hobby Box,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}]",2018-panini-donruss-optic-football-hobby-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', 'football', '2018']"
TP-CS2TCR16,Rookie #150,Corey Seager 2016 Topps Chrome Rookie #150,Corey-Seager-2016-Topps-Chrome-Rookie-150,"{'imageUrl': 'https://stockx.imgix.net/images/Corey-Seager-2016-Topps-Chrome-Rookie-150-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317580', 'smallImageUrl': 'https://stockx.imgix.net/images/Corey-Seager-2016-Topps-Chrome-Rookie-150-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317580', 'thumbUrl': 'https://stockx.imgix.net/images/Corey-Seager-2016-Topps-Chrome-Rookie-150-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317580', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '5731017e-4b58-4c74-b1e8-2bd9074f6f33', 'lowestAsk': 115, 'lowestAskSize': 'PSA 10', 'parentLowestAsk': 0, 'numberOfAsks': 2, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 85, 'highestBidSize': 'PSA 10', 'numberOfBids': 4, 'hasBids': 1, 'annualHigh': 195, 'annualLow': 25, 'deadstockRangeLow': 76, 'deadstockRangeHigh': 194, 'volatility': 0.439115, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 105, 'lastSale': 135, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': 0, 'changePercentage': 0, 'absChangePercentage': 0, 'totalDollars': 838, 'lastLowestAskTime': 1607503493, 'lastHighestBidTime': 1607742300, 'lastSaleDate': '2020-11-01T19:56:00+00:00', 'createdAt': '2019-10-01T15:16:09+00:00', 'updatedAt': 1607742300, 'deadstockSoldRank': 67, 'pricePremiumRank': 39, 'averageDeadstockPriceRank': 24, 'featured': 0}",Topps,,Trading Cards Baseball,Graded,US,product,standard,collectibles,Topps Rookie #150,"[{'name': 'Year', 'value': '2016', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#150', 'filterable': False, 'visible': True, 'highlight': False}]",corey-seager-2016-topps-chrome-rookie-150,0,"['collectibles', 'topps', 'trading cards', 'baseball', 'los angeles dodgers']"
P-A1PF1E99,Fossil 1st Edition #1/62,Aerodactyl-Holo 1999 Pokemon TCG Fossil 1st Edition #1/62,Aerodactyl-Holo-1999-Pokemon-Fossil-1st-Edition-1-62,"{'imageUrl': 'https://stockx.imgix.net/products/collectibles/Aerodactyl-Holo-1999-Pokemon-Fossil-1st-Edition-1-62-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574700527', 'smallImageUrl': 'https://stockx.imgix.net/products/collectibles/Aerodactyl-Holo-1999-Pokemon-Fossil-1st-Edition-1-62-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574700527', 'thumbUrl': 'https://stockx.imgix.net/products/collectibles/Aerodactyl-Holo-1999-Pokemon-Fossil-1st-Edition-1-62-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574700527', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '62e8b463-447c-491f-be06-c987b48b238b', 'lowestAsk': 255, 'lowestAskSize': 'PSA 9', 'parentLowestAsk': 0, 'numberOfAsks': 5, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 400, 'highestBidSize': 'PSA 10', 'numberOfBids': 13, 'hasBids': 1, 'annualHigh': 275, 'annualLow': 100, 'deadstockRangeLow': 145, 'deadstockRangeHigh': 255, 'volatility': 0.276699, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 200, 'lastSale': 200, 'lastSaleSize': 'PSA 9', 'salesLast72Hours': 0, 'changeValue': -75, 'changePercentage': -0.272727, 'absChangePercentage': 0.272727, 'totalDollars': 1600, 'lastLowestAskTime': 1608394187, 'lastHighestBidTime': 1608116241, 'lastSaleDate': '2020-12-11T19:45:52+00:00', 'createdAt': '2019-11-25T16:58:24+00:00', 'updatedAt': 1608394187, 'deadstockSoldRank': 11, 'pricePremiumRank': 55, 'averageDeadstockPriceRank': 38, 'featured': 0}",Pokemon TCG,"The Aerodactyl Holo 1st Edition Fossil is part of the third Pokémon card set in the English trading card game. With the release of Fossil Wizards of the Coast had printed at least one of every first-generation Pokémon with the exception of Mew. Aerodactyl is one of three Fighting type holos in the Fossil Set, the others being Kabutops and Hitmonlee.",Trading Cards Pokemon,Graded,US,product,standard,collectibles,Pokemon TCG Fossil 1st Edition #1/62,"[{'name': 'Year', 'value': '1999', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#1/62', 'filterable': False, 'visible': True, 'highlight': False}]",aerodactyl-holo-1999-pokemon-fossil-1st-edition-1-62,0,"['collectibles', 'pokemon tcg', 'trading cards', 'pokemon']"
PN-2PPF4cMB18,Football 40 ct Mega Box,2018 Panini Prizm Football 40 ct Mega Box,2018-Panini-Prizm-Football-40-ct-Mega-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2018-Panini-Prizm-Football-40-ct-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932143', 'smallImageUrl': 'https://stockx.imgix.net/images/2018-Panini-Prizm-Football-40-ct-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932143', 'thumbUrl': 'https://stockx.imgix.net/images/2018-Panini-Prizm-Football-40-ct-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932143', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '7e4b7ec7-1fee-4705-8b85-9000a008518a', 'lowestAsk': 325, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 1, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 281, 'highestBidSize': '', 'numberOfBids': 1, 'hasBids': 1, 'annualHigh': 334, 'annualLow': 229, 'deadstockRangeLow': 265, 'deadstockRangeHigh': 335, 'volatility': 0.117127, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 293, 'lastSale': 300, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 15, 'changePercentage': 0.052632, 'absChangePercentage': 0.052632, 'totalDollars': 2342, 'lastLowestAskTime': 1608736618, 'lastHighestBidTime': 0, 'lastSaleDate': '2020-11-27T08:13:15+00:00', 'createdAt': '2020-07-15T16:21:47+00:00', 'updatedAt': 1608736618, 'deadstockSoldRank': 22, 'pricePremiumRank': 66, 'averageDeadstockPriceRank': 67, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football 40 ct Mega Box,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}]",2018-panini-prizm-football-40-ct-mega-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2018', 'football']"
P-2PSMUPBB18,Ultra Prism Booster Box,2018 Pokemon Sun & Moon Ultra Prism Booster Box,2018-Pokemon-Sun-Moon-Ultra-Prism-Booster-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2018-Pokemon-Sun-Moon-Ultra-Prism-Booster-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931807', 'smallImageUrl': 'https://stockx.imgix.net/images/2018-Pokemon-Sun-Moon-Ultra-Prism-Booster-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931807', 'thumbUrl': 'https://stockx.imgix.net/images/2018-Pokemon-Sun-Moon-Ultra-Prism-Booster-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931807', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '801a74d1-ac06-41cf-8bd4-ee699b556ebb', 'lowestAsk': 159, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 3, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 125, 'highestBidSize': '', 'numberOfBids': 10, 'hasBids': 1, 'annualHigh': 153, 'annualLow': 115, 'deadstockRangeLow': 141, 'deadstockRangeHigh': 164, 'volatility': 0.077058, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 125, 'lastSale': 153, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 38, 'changePercentage': 0.326843, 'absChangePercentage': 0.326843, 'totalDollars': 1001, 'lastLowestAskTime': 1607959616, 'lastHighestBidTime': 1608668294, 'lastSaleDate': '2020-12-17T06:35:01+00:00', 'createdAt': '2020-09-25T16:25:09+00:00', 'updatedAt': 1608740071, 'deadstockSoldRank': 62, 'pricePremiumRank': 13, 'averageDeadstockPriceRank': 12, 'featured': 0}",Pokemon,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Pokemon Ultra Prism Booster Box,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}]",2018-pokemon-sun-moon-ultra-prism-booster-box,0,"['collectibles', 'pokemon', 'trading cards', 'sealed boxes', '2018', 'pokemon']"
PN-PM2PORH17,Rookie Holo #177,Patrick Mahomes 2017 Panini Optic Rookie Holo #177,Patrick-Mahomes-2017-Panini-Optic-Rookie-Holo-177,"{'imageUrl': 'https://stockx.imgix.net/images/Patrick-Mahomes-2017-Panini-Optic-Rookie-Holo-177-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322807', 'smallImageUrl': 'https://stockx.imgix.net/images/Patrick-Mahomes-2017-Panini-Optic-Rookie-Holo-177-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322807', 'thumbUrl': 'https://stockx.imgix.net/images/Patrick-Mahomes-2017-Panini-Optic-Rookie-Holo-177-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322807', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '8a9e8cd8-8a2f-46c7-afeb-5c0b9e79192c', 'lowestAsk': 3350, 'lowestAskSize': 'PSA 9', 'parentLowestAsk': 0, 'numberOfAsks': 5, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 3500, 'highestBidSize': 'PSA 10', 'numberOfBids': 13, 'hasBids': 1, 'annualHigh': 4800, 'annualLow': 800, 'deadstockRangeLow': 1932, 'deadstockRangeHigh': 4668, 'volatility': 0.414603, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 1847, 'lastSale': 3300, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': 2175, 'changePercentage': 1.93333, 'absChangePercentage': 1.93333, 'totalDollars': 14775, 'lastLowestAskTime': 1607116368, 'lastHighestBidTime': 1608730210, 'lastSaleDate': '2020-11-30T18:42:15+00:00', 'createdAt': '2019-10-01T15:15:34+00:00', 'updatedAt': 1608730210, 'deadstockSoldRank': 84, 'pricePremiumRank': 24, 'averageDeadstockPriceRank': 28, 'featured': 0}",Panini,,Trading Cards Football,Graded,US,product,standard,collectibles,Panini Rookie Holo #177,"[{'name': 'Year', 'value': '2017', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#177', 'filterable': False, 'visible': True, 'highlight': False}]",patrick-mahomes-2017-panini-optic-rookie-holo-177,0,"['collectibles', 'panini', 'trading cards', 'football', 'kansas city chiefs']"
TP-2TUBBB4L20,Baseball Blaster Box 4x Lot,2020 Topps Update Baseball Blaster Box 4x Lot,2020-Topps-Update-Baseball-Blaster-Box-4x-Lot,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Topps-Update-Baseball-Blaster-Box-4x-Lot.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931801', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Topps-Update-Baseball-Blaster-Box-4x-Lot.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931801', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Topps-Update-Baseball-Blaster-Box-4x-Lot.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931801', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '8b733eae-ca50-4cc8-aa07-54f50b86cf49', 'lowestAsk': 60, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 24, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 52, 'highestBidSize': '', 'numberOfBids': 1, 'hasBids': 1, 'annualHigh': 90, 'annualLow': 74, 'deadstockRangeLow': 70, 'deadstockRangeHigh': 80, 'volatility': 0.068617, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 79, 'lastSale': 75, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 1, 'changePercentage': 0.013514, 'absChangePercentage': 0.013514, 'totalDollars': 629, 'lastLowestAskTime': 1608657048, 'lastHighestBidTime': 1608722403, 'lastSaleDate': '2020-12-15T20:08:49+00:00', 'createdAt': '2020-11-11T18:22:16+00:00', 'updatedAt': 1608722403, 'deadstockSoldRank': 85, 'pricePremiumRank': 70, 'averageDeadstockPriceRank': 35, 'featured': 0}",Topps,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Topps Baseball Blaster Box 4x Lot,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-topps-update-baseball-blaster-box-4x-lot,0,"['collectibles', 'topps', 'trading cards', 'sealed boxes', '2020, baseball']"
PN-2PSFHB20,Football Hobby Box,2020 Panini Spectra Football Hobby Box,2020-Panini-Spectra-Football-Hobby-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Spectra-Football-Hobby-Box.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932092', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Spectra-Football-Hobby-Box.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932092', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Spectra-Football-Hobby-Box.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932092', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '96dea575-39ef-49b9-824a-bce12773036b', 'lowestAsk': 790, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 2, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 676, 'highestBidSize': '', 'numberOfBids': 7, 'hasBids': 1, 'annualHigh': 800, 'annualLow': 660, 'deadstockRangeLow': 740, 'deadstockRangeHigh': 858, 'volatility': 0.073839, 'deadstockSold': 8, 'pricePremium': 0, 'averageDeadstockPrice': 753, 'lastSale': 799, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': -1, 'changePercentage': -0.00125, 'absChangePercentage': 0.00125, 'totalDollars': 6022, 'lastLowestAskTime': 1608069411, 'lastHighestBidTime': 1608529489, 'lastSaleDate': '2020-12-11T06:38:38+00:00', 'createdAt': '2020-10-13T20:53:52+00:00', 'updatedAt': 1608529489, 'deadstockSoldRank': 19, 'pricePremiumRank': 18, 'averageDeadstockPriceRank': 2, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football Hobby Box,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-spectra-football-hobby-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2020', 'football']"
